title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Żelkożercy ",Marta Teschner,"
poradniki ","Netskill Świątkowski, Wróblewski Spółka Jawna","
9780072525366 ","
Treść: przygody trójki urwisów z humorem i dystansem opowiadane przez ich mamę
Starszy, młodszy, najmłodsza. Za godzinę spokojnej zabawy zażądali trzydziestu minut bajek na DVD, miski popcornu, a jako zabezpieczenie wzięli kluczyki od samochodu. Starszy policzył, że skoro może grać na komputerze godzinę dziennie to biorąc pod uwagę nałożone na niego kary, następnym razem usiądzie przed komputerem za trzy lata. Młodszy tak bardzo zaprzyjaźnił się z karnym krzesłem, że galopuje na nim i twierdzi, że będzie z nim spał. Najmłodsza włoży czapkę tylko za żelka.
Opowieści Marty Teschner to obowiązkowa lektura dla wszystkich przerażonych mam. Autorka oswaja nas z galopujących światem dzieci i pokazuje, że nie ma „niegrzecznych” dzieciaków. Są tylko niecierpliwi rodzice. ",,"
2016-01-01 ","
2016-01-01 ",,"
polski ",,"

Stuprocentowo prawdziwa relacja z życia rodziny, szczera, zabawna, odrobinę wzruszająca. Bardzo bardzo krótka, a szkoda. 

Stuprocentowo prawdziwa relacja z życia rodziny, szczera, zabawna, odrobinę wzruszająca. Bardzo bardzo krótka, a szkoda. 



Pokaż mimo to


",
"
Ziemie Odzyskane w drukach ulotnych z lat 1945–1948. Język – tematyka – formy ",Marta Śleziak,"
językoznawstwo, nauka o literaturze ",Oficyna Wydawnicza ATUT,"
9788379772148 ","
Książka jest analizą druków ulotnych – afiszów, plakatów, ulotek, komunikatów – wydawanych we Wrocławiu i innych miastach Dolnego Śląska (m.in. w Legnicy, Środzie Śląskiej, Świdnicy, Jaworze) w latach 1945–1948, pochodzących w większości z kolekcji dawnego Gabinetu Śląsko-Łużyckiego, oddziału zbiorów specjalnych Biblioteki Uniwersyteckiej we Wrocławiu. Analizie poddano przede wszystkim język przekazów, opisywane są również realia życia na Ziemiach Odzyskanych w pierwszych latach po wojnie, sposób zagospodarowywania Dolnego Śląska, rola Kościoła na tych ziemiach, organizacje kobiece i młodzieżowe, działalność Polskiego Czerwonego Krzyża, sposób zapowiadania świąt i uroczystości obchodzonych na tym obszarze.
Do badań zebrano 605 unikatowych druków: odezw, rozporządzeń, obwieszczeń, informacji kulturalnych, zaproszeń, listów i tzw. sztrajfów (długich i wąskich pasów z hasłami i sloganami). ",,"
2016-01-01 ","
2016-01-01 ","
262 ","
polski ",,,
"
Alegoryczno-symboliczna interpretacja Biblii ",Krzysztof Bardski,"
religia ",Petrus,"
9788377203774 ","
Alegoryczno - symboliczna lektura Biblii była typowa dla starożytnego i średniowiecznego chrześcijaństwa. W obrazach i opowiadaniach biblijnych szukano nie tylko świadectw historii, ale żywego Słowa, które oddziaływałoby na wyobraźnię. Biblia byłą postrzegana jako drogocenny klejnot mieniący się tysiącami znaczeń. To bogactwo tradycji może ożywić również współczesną lekturę Pisma świętego. Żyjemy przecież w erze obrazu. Nie tylko wyświetlanego na ekranie komputera, ale również powstającego w naszej wyobraźni podczas obcowania z tekstem biblijnym.

Lektura obowiązkowa, dla wszystkich, którzy czytają Biblię. Zarówno dla profesjonalistów – duszpasterzy, katechetów, liderów grup, zaangażowanych chrześcijan, itd. – jak i dla każdego humanisty, który zechce poszerzyć swoje horyzonty o bogactwo symboliki biblijnej, stanowiącej istotny element kultury i cywilizacji europejskiej. ",,"
2016-01-01 ","
2016-01-01 ","
237 ","
polski ",,"

Książka zbliżona do pozycji tego autora „W kręgu symboli biblijnych”. W zasadzie opiera się na tożsamej treści i podobnej kompozycji. Autor (ksiądz, teolog) w sposób naprawdę prosty prowadzi przez tekst Słowa Bożego pokazując niektóre symbole jakie są ukryte w Biblii. Pokazuje ich możliwy sens, kontekst w jakim ten sens się rodził i różne jego krytyki. Dotyka zarówno symboli Starego jak i Nowego Testamentu, ale te pierwsze pokazuje w kluczu Chrystologicznym. Nie brakuje nawiązań do kultur w jakich Biblia powstawała (żydowskiej, greckiej czy nawet perskiej). Pozycja naprawdę prosta – również dla laików. 

Książka zbliżona do pozycji tego autora „W kręgu symboli biblijnych”. W zasadzie opiera się na tożsamej treści i podobnej kompozycji. Autor (ksiądz, teolog) w sposób naprawdę prosty prowadzi przez tekst Słowa Bożego pokazując niektóre symbole jakie są ukryte w Biblii. Pokazuje ich możliwy sens, kontekst w jakim ten sens się rodził i różne jego krytyki. Dotyka zarówno... 

więcej



mniej





Pokaż mimo to


;

Kupując książkę myślałem,że zawierać będzie więcej przykładów symboliki biblijnej.Znajdziemy tu też rozdziały dotyczące specyfiki,analizy symbolizmu i zarys jego historii,zagrożenia związane z interpretacją ponadsłowną.Książkę polecam, mimo że lekko się zawiodłem jej lekturą to garść wiedzy z niej wyniosłem. 

Kupując książkę myślałem,że zawierać będzie więcej przykładów symboliki biblijnej.Znajdziemy tu też rozdziały dotyczące specyfiki,analizy symbolizmu i zarys jego historii,zagrożenia związane z interpretacją ponadsłowną.Książkę polecam, mimo że lekko się zawiodłem jej lekturą to garść wiedzy z niej wyniosłem. 



Pokaż mimo to


",
"
Scottish Folk Tales ",,"
baśnie, legendy, podania ",LOMOND,"
9781842042472 ","
Scotland is a nation rich with traditional customs, superstitions and folklore. Its dramatic and stunning landscape has inspired many stories based on history magic and romance.
These tales tell of a world where human weaknesses and strengths, evil doings and charitable acts are repaid in kind by faeries, monsters, giants, beguiling, witches and fantastic beasts.
This collection of folk stories, both famous and the less well known, has been gathered from a wide variety of sources throughout Scotland.
Handed down by word of mouth from generation to generation, and once told from crofters' cottages to castles, these intriguing and memorable folk tales and legends will absorb and entertain readers of all ages. ",,"
2016-01-01 ",,"
384 ","
angielski ",,,
"
Terminarz panny młodej ",Aleksandra Kwiecień,"
poradniki ",Wydawnictwo SBM,"
9788380592162 ","
Dzień ślubu i wesela to jeden z najważniejszych i zarazem najpiękniejszych dni w życiu. Czas, który poprzedza to wielkie wydarzenie na pewno będzie obfitował w emocje i wzruszenia. Ale nie zabraknie też stresujących sytuacji. Terminarz panny młodej pomoże ci uporządkować wszelkie sprawy związane z organizacją ślubu i wesela. Poradnik został stworzony w taki sposób, by towarzyszyć ci od samego początku do samego końca przygody związanej z przygotowaniem tego wielkiego dnia. Znajdziesz w nim porady i wskazówki dotyczące każdego kroku ślubnych przygotowań. Nie zabrakło tu również miejsca na notatki, tak abyś w każdej chwili mogła zapisać swoje pomysły. ",,"
2016-01-01 ","
2016-01-01 ","
160 ","
polski ",,"

Bardzo przydatny poradnik dla każdej kobiety, która planuje ślub. 

Bardzo przydatny poradnik dla każdej kobiety, która planuje ślub. 



Pokaż mimo to


",
"
Filozofia praktyczna. Studia i szkice. ",Andrzej Niemczuk,"
filozofia, etyka ",Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej,"
9788377848982 ","
Artykuły zebrane w tej książce przedstawiają propozycje rozwiązań problemów z zakresu filozofii praktycznej. Mimo, że problemy te należą do różnych dyscyplin szczegółowych, takich jak aksjologia ogólna , filozofia praktyki, etyka i filozofia polityki, proponowane rozstrzygnięcia opierają się na - opracowanych przeze mnie w książkach wcześniejszych - wspólnych zasadach określających całą filozofię praktyczną. chociaż z racji fragmentaryczności prezentowanych dociekań nie można uznać ich za system filozofii praktycznej, to jednak ze względu na jedność zasad stosowanych w poszczególnych argumentacjach można je traktować - mam nadzieję jako ""elementy filozofii praktycznej uprawianej w sposób systematyczny"". Konkluzje zawartych tu artykułów mają bowiem ze sobą związek logiczny - co jest też racją dla opublikowania ich w jednym zbiorze. 
Autor ",,"
2016-01-01 ","
2016-01-01 ","
342 ","
polski ",,,
"
Bóg w Krakowie ",Małgorzata Pabis,"
literatura piękna ",Dom Wydawniczy Rafael,"
9788375698916 ","
Młody polityk, który otrzymuje korupcyjną propozycję; dziewczyna szukająca miłości; stojąca na rozdrożu prawniczka specjalizująca się w sprawach rozwodowych; drobny złodziej pragnący ukraść relikwiarz z Krwią Pańską; małżeństwo niemogące doczekać się dziecka; wreszcie kobieta po przejściach i mężczyzna niepotrafiący wyzwolić się ze szponów hazardu. Co ich łączy? W ich historie wchodzi Opatrzność...


To krótki opis fabuły filmu „Bóg w Krakowie"". Jego akcja rozgrywa się współcześnie na tle urokliwego, tajemniczego i mistycznego miasta, które sam Bóg postanowił uczynić stolicą swojego Miłosierdzia.



O mistycznym mieście zwanym Rzymem Północy, niezliczonych cudownych krakowskich artefaktach, a także kulisach powstawania filmu opowiada ta książka.

Czytelnik na długo pozostanie pod wrażeniem świadectw aktorów, którym przy okazji pracy nad filmem przydarzyły się niemal mistyczne historie... ",,"
2016-01-01 ","
2016-01-01 ","
104 ","
polski ",,,
"
Praca głosem. Technika mowy i prezentacji ",Andrzej Siedlecki,"
poradniki ",Fosze,"
9788375861129 ","
Jest to poradnik dla nauczycieli, wykładowców, biznesmenów, prezenterów telewizyjnych i radiowych, polityków, tłumaczy- dla wszystkich, którzy chcą mówić poprawnie i efektywnie.
Do książki dołączony jest materiał video przygotowany i nagrany przez autora Andrzeja Siedleckiego. Zawiera on szereg praktycznych sytuacji wykorzystania głosu oraz ćwiczenia pozwalające odbiorcy najpierw wykształcić, a później ćwiczyć te umiejętności. ",,"
2016-01-01 ","
2016-01-01 ","
60 ","
polski ",,,
"
Auta. Moja kolekcja bajek. ",praca zbiorowa,"
bajki ",Egmont Polska,"
9788328114715 ","
Moja kolekcja bajek to zbiór wspaniałych opowieści o Twoich ulubionych bohaterach!Poznaj świat Aut i przeżyj emocjonujące przygody.Czeka Cię znakomita zabawa.  ",,"
2016-01-01 ","
2016-01-01 ","
192 ","
polski ","
Małgorzata Fabianowska ",,
"
Przedstawianie świata przez kronikarzy gdańskich na przełomie XV i XVI wieku ",Julia Możdżeń,"
historia ",Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika,"
9788365127181 ",,,"
2016-01-01 ","
2016-01-01 ",,"
polski ",,"

Takie ujęcie historii mocno mnie przekonuje - wiarygodne portrety ludzi z krwi i kości, odbite w lustrze ich własnych dzieł, a w tle tego odbicia panorama epok, w których działo się ich życie. 

Takie ujęcie historii mocno mnie przekonuje - wiarygodne portrety ludzi z krwi i kości, odbite w lustrze ich własnych dzieł, a w tle tego odbicia panorama epok, w których działo się ich życie. 



Pokaż mimo to


",
"
Angry Birds. Kłopoty na Ptasiej Wyspie ",Sarah Hines-Stephens,"
literatura dziecięca ",Publicat,"
9788327115492 ",,"
Big trouble on Bird Island ","
2016-01-01 ","
2016-01-01 ",,"
polski ","
Patrycja Zarawska ","

Całkiem przyjemna opowiastka o tym, że winnym zazwyczaj okazuje się ten, kto wydaje się najmniej winny. Reporterka Zięba próbuje odnaleźć tego, kto co noc wyzywa się na pomniku Mocarnego Orła, a wiedza, do któej dochodzi, okazuje się wstrząsająco zaskakująca i... tapa prawdziwa. Jestem na tak dla takich opowieści. 

Całkiem przyjemna opowiastka o tym, że winnym zazwyczaj okazuje się ten, kto wydaje się najmniej winny. Reporterka Zięba próbuje odnaleźć tego, kto co noc wyzywa się na pomniku Mocarnego Orła, a wiedza, do któej dochodzi, okazuje się wstrząsająco zaskakująca i... tapa prawdziwa. Jestem na tak dla takich opowieści. 



Pokaż mimo to


",
"
Swiatłocienie. Osiem odsłon Słowa w literaturze brytyjskiej od Hopkinsa do Hughesa ",Małgorzata Grzegorzewska,"
językoznawstwo, nauka o literaturze ",Wydawnictwo Benedyktynów TYNIEC,"
9788373546424 ","
Niniejsza książka nie jest podręcznikiem do nauki literatury, rozprawą literaturoznawczą ani zapisem wygłoszonych przeze mnie wykładów, chociaż wszystkie rozdziały odnoszą się do tekstów omawianych ze studentami. Zależało mi na tym, żeby utrwalić chwile, gdy podczas prowadzonych zajęć nagle trafiałam na jakiś drobny szczegół w dobrze znanych i wielokrotnie omawianych utworach, który wcześniej uchodził mojej uwadze. Każdy z rozdziałów jest formą post scriptum; nie tyle analizą czy interpretacją, co próbą uchwycenia naddatku sensu w dziele literackim. Każdy tekst daje się nam w nadmiarze, przekraczając horyzont naszych oczekiwań. W każdej chwili możemy zostać pochwyceni przez to, co otrzymujemy i co domaga się naszej uwagi; powołani do opuszczenia poznanego skrawka ziemi i wyruszenia w nieznane. Szczególnie wyraźnie widać to przy powrotach. Biorąc ponownie do ręki wielokrotnie już omówione i zinterpretowane teksty, starałam się nie stawiać żadnych granic. Żadne odczytanie nie wyczerpuje znaczenia dzieła literackiego; każda ponowna próba może zwiastować kolejne zaskoczenie. Skoro mowa o zwiastowaniu, to nie można obruszać się na muśnięcie anielskich skrzydeł, czasem nie sposób się nie zatrwożyć, ale też warto otworzyć się na tajemnicę. Jan Błoński wymagał od literaturoznawców, by widzieli ""jasno, w zachwyceniu"". Powoli dochodzę do wniosku, że to pozornie paradoksalne połączenie w istocie stanowi warunek konieczny odkrywania kolejnych pokładów znaczenia. Nie da się widzieć jasno bez zachwytu; tylko w zachwyceniu można widzieć coraz więcej. Zachwyt pozwala patrzeć wbrew sobie. Bez warunków wstępnych. Bez oglądania się wstecz na to, co się już wie, i nie w pogoni za tym, co chce się uchwycić, lecz w tym, dla tego i przez to, co się nam daje. ",,"
2016-01-01 ","
2016-01-01 ","
214 ","
polski ",,,
"
Nowe Książki nr 1/2016 ",Redakcja miesięcznika Nowe Książki,"
czasopisma ",Instytut Książki,"
01378562 ",,,"
2016-01-01 ","
2016-01-01 ","
103 ","
polski ",,,
"
Myszorek Jorge i papież Franciszek. Przyjaźń w sercu Watykanu ",Stefano Gorla,"
opowieści dla młodszych dzieci ",Wydawnictwo Święty Wojciech,"
9788375169621 ","
„Mam dziewięciu braci i trzy siostry, a na imię mi Jorge. Jak na mieszkańca Rzymu to bardzo, bardzo dziwne imię”. Tak przedstawia się mały myszorek – „rzymianin z krwi i kości” – który pewnego dnia zaprzyjaźnia się z papieżem Franciszkiem i z dumą odkrywa, że nosi to samo imię co on. ",,"
2016-01-01 ","
2016-01-01 ","
56 ","
polski ",,"

Sympatyczna myszka o imieniu Jorge lubi włóczyć się po Rzymie, spóźniać się na kolację, chodzić z głową w chmurach, przyjaźnić się z ludźmi i pomagać innym. Jorge o złotym sercu ma dziewięciu braci, trzy siostry, a jego rodzina od pokoleń mieszka nad Tybrem. W całym Rzymie nie ma bardziej ciekawskiej myszy, która bezustannie szuka przygód. Zna miasto jak własną kieszeń, by móc uciekać przed kotami. Pewnego dnia Jorge jest świadkiem wyboru nowego papieża, który przybrał imię Franciszek. Opowiada o tym wydarzeniu swojej rodzinie, a wkrótce też zaprzyjaźnia się z papieżem.

Stefano Gorla w wesoły sposób opowiada o życiu papieża Franciszka w Watykanie wykorzystując do tego celu rodzinę myszek. Papież dzieli się z Jorge niezwykłymi historiami o życiu świętego Franciszka, który pierwszy zbudował stajenkę i żłóbek 24 grudnia 1223 r. i tłumaczy, że zwyczaj ten kultywuje się do dziś.

Książki Stefano Gorla są mądre, zabawne i w przystępny sposób pomagają zapoznać dzieci z historiami biblijnymi oraz życiem papieża Franciszka w Watykanie. Uczą, że przyjaźń jest możliwa i potrzebna, a do tego wyjaśniają wiele tajemnic związanych z religią chrześcijańską.
Książeczki są przepięknie i starannie wydane, a cudowne ilustracje do nich wykonał Ivano Ceriani.
Z całego serca polecam dla dzieciaków:) 

Sympatyczna myszka o imieniu Jorge lubi włóczyć się po Rzymie, spóźniać się na kolację, chodzić z głową w chmurach, przyjaźnić się z ludźmi i pomagać innym. Jorge o złotym sercu ma dziewięciu braci, trzy siostry, a jego rodzina od pokoleń mieszka nad Tybrem. W całym Rzymie nie ma bardziej ciekawskiej myszy, która bezustannie szuka przygód. Zna miasto jak własną kieszeń, by... 

więcej



mniej



Oznaczone jako spoiler 

Pokaż mimo to


",
"
Bez celu ",Marian Gawalewicz,"
literatura młodzieżowa ",Virtualo,"
0000000000 ","
""Klasyka na e-czytnik"" to kolekcja lektur szkolnych, klasyki literatury polskiej, europejskiej i amerykańskiej w formatach ePub i Mobi. Również miłośnicy filozofii, historii i literatury staropolskiej znajdą w niej wiele ciekawych tytułów.

Seria zawiera utwory najbardziej znanych pisarzy literatury polskiej i światowej, począwszy od Horacego, Balzaca, Dostojewskiego i Kafki, po Kiplinga, Jeffersona czy Prousta. Nie zabraknie w niej też pozycji mniej znanych, pióra pisarzy średniowiecznych oraz twórców z epoki renesansu i baroku. ",,"
2016-01-01 ","
2016-01-01 ","
 148 ","
polski ",,"

Bohaterem Edmund, członek partii socjalistycznej 

Bohaterem Edmund, członek partii socjalistycznej 



Pokaż mimo to


;

Zdziwiona jestem niesamowicie, że klasyk ten nie jest w szkołach czytywany i przerabiany jako lektura obowiązkowa. Niesamowicie lekko mi się czytało, postacie z charakterem, fabuła ciągle się rozwija... Same plusy jak dla mnie.
Polecam 

Zdziwiona jestem niesamowicie, że klasyk ten nie jest w szkołach czytywany i przerabiany jako lektura obowiązkowa. Niesamowicie lekko mi się czytało, postacie z charakterem, fabuła ciągle się rozwija... Same plusy jak dla mnie.
Polecam 



Pokaż mimo to


",
"
Polska polityka zagraniczna 1989-2014 ",Jacek Knopek,"
nauki społeczne (psychologia, socjologia, itd.) ",Difin,"
9788379309993 ","
Prezentowana publikacja, traktująca o polskiej polityce zagranicznej po 1989 roku, jest pierwszym tego typu opracowaniem na polskim rynku wydawniczym. Wyjątkowość tomu bierze się przede wszystkim z nietypowego – geograficznego – ujęcia podjętej problematyki, popartego, dodatkowo, ponadprzeciętną szczegółowością wywodu. Książkę rozpoczyna co prawda teoretyczny rozdział traktujący o istocie i założeniach polityki zagranicznej III RP, niemniej jednak kolejnych trzynaście jej części przybliża Czytelnikowi konkretne regiony świata czy organizacje i stanowi rzetelną analizę celów, zadań i realnych efektów wysiłków dyplomatycznych podejmowanych przez Polskę wobec nich. Styl i język opracowania – fachowy, ale przyjazny w odbiorze – może zachęcić do sięgnięcia po lekturę nie tylko pracowników naukowych i zawodowych dyplomatów, lecz wszystkich tych, którzy interesują się współczesnymi stosunkami międzynarodowymi i Polską jako ważnym podmiotem tych relacji. ",,"
2016-01-01 ","
2016-01-01 ","
484 ","
polski ",,,
"
Predator vs. Judge Dredd vs. Aliens #1 ",John Layman,"
komiksy ",IDW Publishing,,"
The ultimate science-fiction crossover pits the legendary lawman Judge Dredd against the universe’s supreme hunters, the Predators, as they both try to survive an onslaught by the galaxy’s ultimate killing machines, the Aliens! ","
PREDATOR VS. JUDGE DREDD VS. ALIENS #1 ","
2016-01-01 ",,"
32 ","
angielski ",,,
"
Tajemnice zamku Tarnowskich w Tarnobrzegu ",Adam Wójcik-Łużycki,"
historia ",Towarzystwo Przyjaciół Tarnobrzega,"
9788388660238 ",,,"
2016-01-01 ","
2016-01-01 ","
152 ","
polski ",,"

Niech idzie w świat wieść, że Tarnobrzeg ma zamek pełen tajemnic i skarbów przeszłości. 

Niech idzie w świat wieść, że Tarnobrzeg ma zamek pełen tajemnic i skarbów przeszłości. 



Pokaż mimo to





",
"
CZAS DEBAT. ANTOLOGIA KRYTYKI ARTYSTYCZNEJ Z LAT 1945–1954 ",Marta Leśniakowska,"
sztuka ",Fundacja Kultura Miejsca,"
9788364986017  ",,,"
2016-01-01 ","
2016-01-01 ",,"
polski ",,,
"
Mediacje semiotyczne. Słowo i obraz na usługach ideologii ",Tomasz Piekot,"
nauki społeczne (psychologia, socjologia, itd.) ",Wydawnictwo Akademickie SEDNO,"
9788379630226 ","
Celem opisanych w tej książce badań była rekonstrukcja mechanizmów krytycznego odbioru przekazów multimodalnych (multisemiotycznych). Mowa tu o sytuacjach, w których odbiorcy niespecjaliści dostrzegają w wypowiedzi warstwę ideologiczną i próbują ją krytykować czy nawet demaskować. Omawiane zjawisko społeczne – w teorii recepcji określane mianem odczytania opozycyjnego – jest w Polsce stosunkowo nowe, to znaczy nasiliło się w ostatnich latach z powodu ekspansji kultury wizualnej, mediów społecznościowych, ale też z powodu polaryzacji polskiego życia publicznego i samego społeczeństwa.

Materiał empiryczny stanowiły korpus krytycznych reakcji różnych osób czy środowisk odnoszących się do tekstów publicznych oraz korpus samych krytykowanych teksów. Materiał ten został poddany analizie semiotycznej specjalnie do tego celu opracowaną metodą. Badania pozwoliły wyróżnić dwa typy problemów i zjawisk społecznych.

Pierwszy typ to semiotyczne protesty. Są to indywidualne negatywne reakcje zawierające zwykle zrzuty czy oskarżenia o deprecjację lub nawet dyskryminację konkretnej grupy społecznej. Analiza tych wypowiedzi i analiza tekstów, do których się odnoszą, pozwoliła skonstruować model strategii krytycznego odbioru przekazów multimodalnych, a na tej podstawie – opracować propozycję analizy semiotycznej ukierunkowanej na wykrywanie w przekazach werbalno-wizualnych miejsc konfliktogennych.

Drugi typ to dyskursywne spory, czyli konflikty o teksty przyjmujące postać społecznej debaty, czyli długotrwałego formułowania poglądów i argumentów (nie zawsze w formie dialogu), która często zamienia się w otwarty konflikt między różnymi grupami czy wspólnotami światopoglądowymi. Trzy takie debaty stały się przedmiotem szczegółowego studium przypadku. Przypadek pierwszy to spór o Murzynka Bambo Juliana Tuwima. Przypadek drugi to społeczna dyskusja o zwyczaju ustępowania miejsca w środkach transportu publicznego. Przypadek trzeci to spór o „faszyzm” jako pojęcie etykietujące środowisko polskiej prawicy.

Semiotyczne mediacje to alternatywa dla krytycznej analizy dyskursu. Podejście mediacyjne oparte jest na pojęciu refleksyjności, na metodach semiotyki społecznej, ale też na badawczej tradycji polskiej lingwistyki kulturowej. W tej wersji analiza dyskursu to rekonstrukcja myślenia, działania, praktyk wszystkich aktorów sporu z ich własnej zaangażowanej perspektywy, a następnie – porównanie owych stanowisk w formie metaanalizy. ",,"
2016-01-01 ","
2016-01-01 ","
140 ","
polski ",,"

Po tak intrygującym tytule wiele sobie obiecywałam. Niestety. Ma się wrażenie, że autor wrzucił do jednej książki kilka artykułów, tylko pozornie ze sobą związanych. Aby wyszło więcej stron, co chwile powtarza to samo. Na koniec Pan Piekot wdaje się w dywagacje historyczne o faszyzmie choć mam wrażenie, że słabo zna temat. Nie wiem, czemu służy ta książka. Potrzebna była do habilitacji? 

Po tak intrygującym tytule wiele sobie obiecywałam. Niestety. Ma się wrażenie, że autor wrzucił do jednej książki kilka artykułów, tylko pozornie ze sobą związanych. Aby wyszło więcej stron, co chwile powtarza to samo. Na koniec Pan Piekot wdaje się w dywagacje historyczne o faszyzmie choć mam wrażenie, że słabo zna temat. Nie wiem, czemu służy ta książka. Potrzebna była do... 

więcej



mniej





Pokaż mimo to


",
"
Straż pożarna ",Greg Farshtey,"
interaktywne, obrazkowe, edukacyjne ",Ameet,"
9788325322205 ","
W remizie LEGO® City rozpoczęły się generalne porządki, a razem z nimi zaczyna się też Twoja wielka strażacka przygoda!

Dołącz do nowej aspirantki i sprawdź, jak sobie poradziła pierwszego dnia pracy. Przy okazji przekonasz się, jakie przysmaki lubią przygotowywać strażacy.

Rozwiąż zadania i złóż minifigurkę, aby do Twojej kolekcji dołączył dzielny strażak! ",,"
2016-01-01 ","
2016-01-01 ","
24 ","
polski ",,,
"
Deponia Doomsday Artbook ",praca zbiorowa,"
albumy ",Techland,,"
Artbook związany z grą przygodową ""Deponia Doomsday"". ",,"
2016-01-01 ","
2016-01-01 ","
204 ","
polski ",,,
"
Maciej Twardowski (1935-1982). Życie i Twórczość. Tom III ",Maciej Twardowski,"
reportaż ",Lokalna Organizacja Turystyczna Mazowsza Zachodniego,"
9788379879168 ","
Maciej Twardowski (1935-1982) w swojej twórczości chronił od zapomnienia ludzi i wydarzenia. Niniejsza książka (wydana w trzech tomach) stanowi zbiór tekstów, które publikował na łamach tygodnika ""Życie Żyrardowa"" (...) jest owocem naszych wspólnych starań, by postać Macieja Twardowskiego uchronić od zapomnienia, a wszystkim zainteresowanym poznaniem historii Miasta, umożliwić korzystanie z twórczości, którą pozostawił. ",,"
2016-01-01 ","
2016-01-01 ","
520 ","
polski ",,,
"
Old Man Logan Vol.2 #16 ",Jeff Lemire,"
komiksy ",Marvel Comics,,,"
Old Man Logan Vol 2 #16 ","
2016-01-01 ",,"
25 ","
angielski ",,,
"
Painting Miniatures From A To Z Ángel Giráldez Masterclass Volume 2 ",Ángel Giráldez,"
poradniki ",Corvus Belli,,"
Tom drugi podręcznika o malowaniu figurek autorstwa Angela Giraldeza. Ten utalentowany malarz pokazuje tu wiele dodatkowych technik, w tym te z użyciem aerografu. 
Autor wprowadza czytelnika w swój warsztat i krok po kroku objaśnia jak uzyskać podobne do jego prac rezultaty. ","
Painting Miniatures From A To Z Ángel Giráldez Masterclass Volume 2 ","
 2016-01-01 ",,,"
angielski ",,,
"
Świat na dłoni 1/2016 ",Redakcja magazynu 21. Wiek,"
czasopisma ",Amconex,"
23003723 ","
Z pewnością zainteresuje Was Czy istnieje gen śmiechu? W tym artykule opisujemy zaskakujące wyniki badań, które świadczą o tym, że wieloma cechami psychicznymi zostajemy obdarzeni przez naturę. Nie oznacza to jednak, że nie mamy na nie żadnego wpływu… Co może pomóc w formowaniu pozytywnej osobowości? Przeczytajcie! A czy wiecie, dlaczego gepard przegoni charta, kto zostanie następcą teleskopu Hubble-’a albo co tak naprawdę powoduje kaca? Jeśli nie, zapraszamy do lektury. ",,"
2016-01-01 ","
2016-01-01 ","
96 ","
polski ",,,
"
PANTEON. Jan Styczynski, fotografie ",praca zbiorowa,"
sztuka ",Obserwacja,"
9788393940516 ","
Jan Styczyński (1917-1981)- jeden z czołowych polskich fotografów, członek ZPAF, autor wielu wystaw indywidualnych, szeregu autorskich albumów fotograficznych. Poświęcił wiele lat na dokumentację polskich twórców sztuk wizualnych. Artyści ukazani zostali w trakcie pracy, w swoich prywatnych atelier, umożliwiając fotografowi stworzenie serii intymnych portretów, będących zarazem dokumentacją miejsca pracy. ",,"
2016-01-01 ","
2016-01-01 ","
230 ","
polski ",,"

Choc Jan Styczynski pragnal zostac malarzem to niepowodzenia na tym polu przyjal z ulga. Od 1950 roku przez trzydziesci lat robil zdjecia. Pochlaniala go fotografia dokumentalna. Zainspirowany spotkaniami z tworcami sztuki stworzyl cykl zdjec polskich malarzy, rzezbiazy i autorow plakatu. Powstal kanon artystow dzialajacych w czasach kiedy kraj byl w ideologicznej izolacji od miedzynarodowego dyskursu sztuki. Fotografowal Rolleiflexem na blonie monochromatycznej. Nigdy nie uzywal swiatla sztucznego.
W albumie sa przenikliwe teksty o praktyce Styczynskiego w kontekscie swiatowego portretu fotograficznego.
Niezwykle, intymne i wzruszajace zdjecia. 

Choc Jan Styczynski pragnal zostac malarzem to niepowodzenia na tym polu przyjal z ulga. Od 1950 roku przez trzydziesci lat robil zdjecia. Pochlaniala go fotografia dokumentalna. Zainspirowany spotkaniami z tworcami sztuki stworzyl cykl zdjec polskich malarzy, rzezbiazy i autorow plakatu. Powstal kanon artystow dzialajacych w czasach kiedy kraj byl w ideologicznej izolacji... 

więcej



mniej





Pokaż mimo to


",
